,Invoice,CustomerID,Country,Datetime,ItemCount,Quantity,Max_Price,Value
318,490128,15884.0,United Kingdom,2009-12-03 18:23:00,14,156,4.25,241.8
319,490132,17343.0,United Kingdom,2009-12-03 18:30:00,12,89,5.95,197.3
320,490134,17372.0,United Kingdom,2009-12-03 18:41:00,25,59,6.75,151.65
321,490135,16003.0,United Kingdom,2009-12-03 18:51:00,18,127,12.75,387.87
322,490136,17432.0,United Kingdom,2009-12-03 19:13:00,41,71,8.95,174.85
323,490137,14713.0,United Kingdom,2009-12-03 19:22:00,21,104,3.75,160.68999999999997
324,490138,16722.0,United Kingdom,2009-12-03 19:23:00,14,198,16.95,339.78
325,490139,12577.0,France,2009-12-03 19:31:00,13,79,8.5,210.55
326,490140,12872.0,United Kingdom,2009-12-03 20:03:00,43,227,6.35,407.2199999999999
327,490141,15755.0,United Kingdom,2009-12-04 08:24:00,18,158,4.95,308.75
328,490142,14258.0,United Kingdom,2009-12-04 08:36:00,14,356,14.95,1261.0
329,490143,14286.0,United Kingdom,2009-12-04 08:40:00,76,1687,7.95,1610.5200000000007
330,490144,13154.0,United Kingdom,2009-12-04 08:46:00,18,152,6.75,337.1
331,490145,14564.0,Channel Islands,2009-12-04 09:27:00,39,439,12.75,989.1800000000001
332,490147,13408.0,United Kingdom,2009-12-04 09:31:00,8,472,1.65,510.63999999999993
333,490151,16645.0,United Kingdom,2009-12-04 09:49:00,14,117,6.35,160.39
334,490152,12714.0,France,2009-12-04 10:00:00,28,231,9.95,556.6500000000001
335,490154,16335.0,United Kingdom,2009-12-04 10:18:00,49,111,8.5,290.47999999999996
336,490156,13093.0,United Kingdom,2009-12-04 10:32:00,6,262,5.95,455.36
337,490157,16736.0,United Kingdom,2009-12-04 10:39:00,1,40,3.45,138.0
338,490158,12759.0,Netherlands,2009-12-04 10:47:00,21,278,14.95,454.26000000000005
339,490159,13666.0,United Kingdom,2009-12-04 10:48:00,2,2,12.75,19.5
340,490160,13777.0,United Kingdom,2009-12-04 10:52:00,1,96,2.55,244.79999999999998
341,490161,17160.0,United Kingdom,2009-12-04 10:57:00,59,653,4.95,825.9400000000002
342,490162,13946.0,United Kingdom,2009-12-04 11:07:00,26,206,4.95,280.2
343,490163,14723.0,United Kingdom,2009-12-04 11:22:00,17,115,6.75,141.63000000000002
344,490164,14961.0,United Kingdom,2009-12-04 11:32:00,41,632,8.95,1058.4
345,490166,14735.0,United Kingdom,2009-12-04 11:32:00,12,175,4.95,371.84999999999997
346,490167,18061.0,United Kingdom,2009-12-04 11:36:00,8,241,7.95,312.21
347,490171,15581.0,United Kingdom,2009-12-04 11:54:00,5,32,7.95,29.28
348,490202,15078.0,United Kingdom,2009-12-04 12:03:00,20,188,6.75,410.0
349,490209,17389.0,United Kingdom,2009-12-04 12:06:00,5,484,4.25,908.0400000000001
350,490212,16883.0,United Kingdom,2009-12-04 12:07:00,12,41,9.95,108.95
351,490214,13175.0,United Kingdom,2009-12-04 12:11:00,20,201,9.95,319.15
352,490218,17076.0,United Kingdom,2009-12-04 12:12:00,3,48,1.49,67.67999999999999
353,490219,13948.0,United Kingdom,2009-12-04 12:14:00,7,63,9.95,155.64999999999998
354,490229,18223.0,United Kingdom,2009-12-04 12:20:00,34,713,6.75,1185.16
355,490247,16192.0,United Kingdom,2009-12-04 12:28:00,11,208,8.5,351.3
356,490258,15999.0,United Kingdom,2009-12-04 12:31:00,1,24,0.85,20.4
357,490266,15109.0,United Kingdom,2009-12-04 12:33:00,8,50,8.5,231.2
358,490272,14680.0,United Kingdom,2009-12-04 12:36:00,59,273,10.95,521.38
359,490277,18092.0,United Kingdom,2009-12-04 12:37:00,10,600,6.95,1077.6000000000001
360,490279,16891.0,United Kingdom,2009-12-04 12:37:00,83,164,12.75,317.8299999999999
361,490281,13481.0,United Kingdom,2009-12-04 12:37:00,16,148,9.95,311.20000000000005
362,490282,13807.0,United Kingdom,2009-12-04 12:41:00,7,43,18.95,107.95
363,490284,14979.0,United Kingdom,2009-12-04 12:54:00,53,213,7.95,439.45999999999987
364,490285,16656.0,United Kingdom,2009-12-04 12:59:00,7,210,5.45,373.74
365,490286,14527.0,United Kingdom,2009-12-04 12:59:00,53,147,10.95,762.1000000000001
366,490287,16746.0,United Kingdom,2009-12-04 13:00:00,14,218,2.95,367.1
367,490288,17157.0,United Kingdom,2009-12-04 13:00:00,3,112,3.39,332.16
368,490289,15309.0,United Kingdom,2009-12-04 13:01:00,20,143,12.75,273.75
369,490290,16325.0,United Kingdom,2009-12-04 13:21:00,10,85,9.95,164.03000000000003
370,490291,16541.0,United Kingdom,2009-12-04 13:22:00,38,173,19.95,424.0299999999999
371,490292,16723.0,United Kingdom,2009-12-04 13:23:00,62,157,14.95,460.5500000000001
372,490293,16699.0,United Kingdom,2009-12-04 13:31:00,14,130,4.95,137.39999999999998
373,490294,16710.0,United Kingdom,2009-12-04 13:41:00,61,298,4.95,378.96000000000015
374,490295,12510.0,Spain,2009-12-04 13:47:00,16,500,6.75,323.88
375,490297,13162.0,United Kingdom,2009-12-04 13:59:00,14,328,5.95,694.2
376,490298,15382.0,United Kingdom,2009-12-04 14:13:00,40,954,14.95,1523.2000000000003
377,490299,13680.0,United Kingdom,2009-12-04 14:14:00,44,193,12.75,621.2200000000003
378,490300,12970.0,United Kingdom,2009-12-04 14:19:00,93,187,5.95,259.5799999999998
379,490301,15311.0,United Kingdom,2009-12-04 14:24:00,9,93,8.95,345.27
380,490302,17841.0,United Kingdom,2009-12-04 14:29:00,69,128,14.95,303.61999999999995
381,490303,17935.0,United Kingdom,2009-12-04 14:33:00,7,55,6.75,106.25
382,490304,17593.0,United Kingdom,2009-12-04 14:35:00,46,339,14.95,843.01
383,490305,17243.0,United Kingdom,2009-12-04 14:37:00,33,289,7.95,726.5700000000002
384,490308,12835.0,United Kingdom,2009-12-04 14:52:00,16,85,9.95,194.52999999999997
385,490310,17151.0,United Kingdom,2009-12-04 14:56:00,4,42,5.95,231.9
386,490311,16451.0,United Kingdom,2009-12-04 15:11:00,22,201,5.95,307.65
387,490312,17961.0,United Kingdom,2009-12-04 15:16:00,61,352,7.95,326.1299999999999
388,490313,17127.0,United Kingdom,2009-12-04 15:18:00,6,49,5.95,137.95
389,490320,13694.0,United Kingdom,2009-12-04 15:26:00,9,1327,3.95,867.8900000000001
390,490323,14087.0,United Kingdom,2009-12-04 15:27:00,65,201,8.95,236.69
391,490324,13694.0,United Kingdom,2009-12-04 15:27:00,2,320,2.1,672.0
392,490326,13733.0,United Kingdom,2009-12-04 15:28:00,10,62,9.95,149.1
393,490327,13694.0,United Kingdom,2009-12-04 15:29:00,2,600,1.65,990.0
394,490331,18181.0,United Kingdom,2009-12-04 15:30:00,59,115,6.75,298.99
395,490340,13174.0,United Kingdom,2009-12-04 15:40:00,47,363,12.75,630.39
396,490341,13329.0,United Kingdom,2009-12-04 15:41:00,19,270,10.95,334.65
397,490342,17421.0,United Kingdom,2009-12-04 15:43:00,4,96,2.1,130.8
398,490346,16351.0,United Kingdom,2009-12-04 16:12:00,16,156,6.75,216.6
399,490347,15684.0,United Kingdom,2009-12-04 16:13:00,8,68,8.95,109.4
400,490349,17884.0,United Kingdom,2009-12-04 16:23:00,3,9,3.75,32.25
401,490353,15514.0,United Kingdom,2009-12-04 16:37:00,44,445,7.95,532.2800000000001
402,490355,13093.0,United Kingdom,2009-12-04 16:39:00,4,287,3.39,538.11
403,490356,17884.0,United Kingdom,2009-12-04 16:45:00,9,103,4.95,117.13000000000001
404,490359,18225.0,United Kingdom,2009-12-04 16:52:00,1,10,5.95,59.5
405,490360,13679.0,United Kingdom,2009-12-04 16:52:00,21,34,5.95,126.80000000000003
406,490362,12748.0,United Kingdom,2009-12-04 17:31:00,37,203,8.95,220.9
407,490363,13199.0,United Kingdom,2009-12-05 10:11:00,1,192,0.72,138.24
408,490364,13487.0,United Kingdom,2009-12-05 10:25:00,6,25,7.95,103.95
409,490365,17018.0,United Kingdom,2009-12-05 10:27:00,5,120,5.45,351.6
410,490366,18071.0,United Kingdom,2009-12-05 10:31:00,14,147,6.75,227.25
411,490367,16593.0,United Kingdom,2009-12-05 10:44:00,2,8,9.95,79.6
412,490368,14238.0,United Kingdom,2009-12-05 10:58:00,2,18,9.95,159.1
413,490369,15223.0,United Kingdom,2009-12-05 11:19:00,4,44,12.75,230.2
414,490370,17593.0,United Kingdom,2009-12-05 12:01:00,26,177,12.75,452.95000000000005
415,490371,13021.0,United Kingdom,2009-12-05 12:02:00,14,185,12.75,233.70999999999998
416,490372,17115.0,United Kingdom,2009-12-05 12:13:00,15,95,12.75,434.15
417,490373,17850.0,United Kingdom,2009-12-05 12:28:00,18,146,6.95,502.5399999999999
418,490374,14239.0,United Kingdom,2009-12-05 12:36:00,9,65,6.75,136.75
419,490375,13999.0,United Kingdom,2009-12-05 12:42:00,20,185,10.95,350.54999999999995
420,490376,13958.0,United Kingdom,2009-12-05 13:12:00,24,389,9.95,796.5500000000001
421,490377,13958.0,United Kingdom,2009-12-05 13:13:00,1,12,1.25,15.0
422,490378,13641.0,United Kingdom,2009-12-05 13:17:00,15,134,2.95,224.10000000000002
423,490380,17850.0,United Kingdom,2009-12-05 13:26:00,18,142,6.95,478.73999999999995
424,490381,15420.0,United Kingdom,2009-12-05 13:29:00,7,141,2.95,97.11
425,490382,12359.0,Cyprus,2009-12-05 13:32:00,32,397,49.95,760.6900000000002
426,490383,12820.0,United Kingdom,2009-12-05 13:37:00,4,50,4.25,148.3
427,490385,16410.0,United Kingdom,2009-12-05 14:51:00,5,348,2.1,130.32
428,490386,15240.0,United Kingdom,2009-12-05 14:57:00,33,473,16.95,549.77
429,490387,17850.0,United Kingdom,2009-12-05 14:59:00,18,130,6.95,450.8399999999999
430,490388,16158.0,United Kingdom,2009-12-05 15:00:00,9,84,6.35,146.62
431,490389,15484.0,United Kingdom,2009-12-05 15:18:00,33,611,4.95,689.5000000000003
432,490390,14709.0,United Kingdom,2009-12-05 15:26:00,8,104,10.75,256.2
433,490391,15057.0,United Kingdom,2009-12-05 15:27:00,11,100,8.5,304.09999999999997
434,490392,14867.0,United Kingdom,2009-12-05 15:47:00,9,56,12.75,203.32000000000002
435,490393,17642.0,United Kingdom,2009-12-05 16:01:00,19,281,9.95,281.02
436,490394,17850.0,United Kingdom,2009-12-05 16:01:00,18,260,6.95,870.28
437,490395,13813.0,Germany,2009-12-06 10:16:00,12,165,9.95,247.15
438,490396,13589.0,United Kingdom,2009-12-06 10:26:00,15,77,18.95,269.15000000000003
439,490397,12417.0,Belgium,2009-12-06 10:30:00,17,140,16.95,279.1
440,490398,17920.0,United Kingdom,2009-12-06 10:37:00,29,236,8.5,567.7099999999999
441,490399,12975.0,United Kingdom,2009-12-06 10:38:00,23,115,12.75,441.63
442,490400,16104.0,United Kingdom,2009-12-06 10:41:00,49,183,16.95,689.9000000000001
443,490401,17150.0,United Kingdom,2009-12-06 10:51:00,13,49,19.95,139.25
444,490403,17920.0,United Kingdom,2009-12-06 11:13:00,94,150,5.95,316.7399999999999
445,490404,16277.0,United Kingdom,2009-12-06 11:27:00,23,33,16.95,188.69
446,490405,17244.0,United Kingdom,2009-12-06 11:27:00,21,57,12.75,260.65
447,490408,17850.0,United Kingdom,2009-12-06 11:33:00,15,128,6.95,413.43999999999994
448,490430,15260.0,United Kingdom,2009-12-06 11:45:00,13,83,12.75,253.55
449,490458,12583.0,France,2009-12-06 11:57:00,22,384,10.65,745.4399999999999
450,490459,15555.0,United Kingdom,2009-12-06 11:58:00,54,416,16.95,950.6899999999996
451,490461,13736.0,United Kingdom,2009-12-06 12:07:00,116,381,10.95,720.7900000000001
452,490463,14133.0,United Kingdom,2009-12-06 12:10:00,8,50,45.95,305.5
453,490464,15571.0,United Kingdom,2009-12-06 12:10:00,16,43,7.95,118.26000000000002
454,490465,13448.0,United Kingdom,2009-12-06 12:14:00,69,478,14.95,933.35
455,490466,17085.0,United Kingdom,2009-12-06 12:16:00,24,79,6.75,183.59999999999997
456,490467,15059.0,United Kingdom,2009-12-06 12:17:00,44,169,11.95,280.93999999999994
457,490468,14468.0,United Kingdom,2009-12-06 12:21:00,12,164,12.75,204.24000000000004
458,490470,16395.0,United Kingdom,2009-12-06 12:26:00,49,166,12.75,242.96
459,490471,15878.0,United Kingdom,2009-12-06 12:28:00,29,71,12.75,212.13
460,490472,16485.0,United Kingdom,2009-12-06 12:28:00,30,340,8.5,619.2399999999999
461,490473,15860.0,United Kingdom,2009-12-06 12:31:00,25,185,12.75,204.64999999999998
462,490474,13373.0,United Kingdom,2009-12-06 12:34:00,35,336,10.95,748.4199999999998
463,490476,14608.0,United Kingdom,2009-12-06 12:34:00,3,98,4.95,211.62
464,490477,17850.0,United Kingdom,2009-12-06 12:41:00,18,158,6.95,533.14
465,490478,14896.0,United Kingdom,2009-12-06 12:42:00,42,129,10.65,302.49999999999994
466,490479,16779.0,United Kingdom,2009-12-06 12:42:00,35,778,5.95,1450.2000000000003
467,490481,16964.0,United Kingdom,2009-12-06 12:51:00,2,5,4.25,21.25
468,490482,15983.0,United Kingdom,2009-12-06 12:52:00,27,147,7.95,289.29999999999995
469,490483,13782.0,United Kingdom,2009-12-06 12:52:00,10,28,12.75,132.4
470,490484,16964.0,United Kingdom,2009-12-06 12:53:00,4,44,7.35,186.6
471,490485,14454.0,United Kingdom,2009-12-06 12:56:00,17,63,5.95,125.94000000000003
472,490486,16779.0,United Kingdom,2009-12-06 13:00:00,1,72,1.25,90.0
473,490487,14717.0,United Kingdom,2009-12-06 13:05:00,11,32,9.95,81.3
474,490488,16718.0,United Kingdom,2009-12-06 13:07:00,33,503,8.5,647.8200000000002
475,490489,15751.0,United Kingdom,2009-12-06 13:08:00,24,87,10.75,266.18999999999994
476,490490,14546.0,United Kingdom,2009-12-06 13:10:00,86,313,12.75,547.7300000000001
477,490491,17848.0,United Kingdom,2009-12-06 13:19:00,6,85,49.95,175.20000000000002
478,490493,15751.0,United Kingdom,2009-12-06 13:21:00,1,3,4.25,12.75
479,490494,17561.0,United Kingdom,2009-12-06 13:29:00,55,85,8.95,192.27000000000004
480,490496,15547.0,United Kingdom,2009-12-06 13:40:00,52,336,10.95,671.56
481,490499,17406.0,United Kingdom,2009-12-06 13:45:00,21,356,3.25,406.69999999999993
482,490500,14479.0,United Kingdom,2009-12-06 13:48:00,33,188,9.95,355.12999999999994
483,490501,16710.0,United Kingdom,2009-12-06 13:49:00,32,424,12.75,285.64000000000004
484,490502,17969.0,United Kingdom,2009-12-06 13:53:00,19,26,9.95,101.40000000000002
485,490503,14548.0,United Kingdom,2009-12-06 14:00:00,40,241,12.75,582.1199999999998
486,490504,15311.0,United Kingdom,2009-12-06 14:03:00,25,95,10.95,391.9200000000001
487,490505,14548.0,United Kingdom,2009-12-06 14:06:00,16,34,6.75,98.16000000000003
488,490506,17916.0,United Kingdom,2009-12-06 14:10:00,11,47,3.75,25.460000000000004
489,490508,17850.0,United Kingdom,2009-12-06 14:14:00,18,130,6.95,450.8399999999999
490,490511,13319.0,United Kingdom,2009-12-06 14:46:00,18,208,7.95,626.5999999999999
491,490512,14606.0,United Kingdom,2009-12-06 14:54:00,51,85,14.95,235.12999999999994
492,490514,16773.0,United Kingdom,2009-12-06 15:01:00,24,47,12.75,137.75000000000003
493,490515,15479.0,United Kingdom,2009-12-06 15:08:00,9,38,6.35,147.39999999999998
494,490516,17850.0,United Kingdom,2009-12-06 15:09:00,18,146,6.95,504.53999999999996
495,490518,15822.0,United Kingdom,2009-12-06 15:12:00,16,290,12.75,474.32000000000005
496,490519,13890.0,United Kingdom,2009-12-06 15:15:00,13,89,4.95,213.65000000000003
497,490521,13211.0,United Kingdom,2009-12-06 15:24:00,15,102,5.45,235.84
498,490522,15641.0,United Kingdom,2009-12-06 15:31:00,8,56,14.95,150.4
499,490524,14123.0,United Kingdom,2009-12-06 15:35:00,24,234,12.75,436.17999999999995
500,490525,13019.0,United Kingdom,2009-12-06 15:40:00,11,92,4.65,255.00000000000003
501,490526,17858.0,United Kingdom,2009-12-06 15:41:00,28,315,14.95,533.9699999999999
502,490527,14940.0,United Kingdom,2009-12-06 15:46:00,10,105,2.95,182.01
503,490528,16686.0,United Kingdom,2009-12-06 15:48:00,26,51,4.25,118.25
504,490529,16686.0,United Kingdom,2009-12-06 15:51:00,14,28,5.95,48.89
505,490530,15691.0,United Kingdom,2009-12-06 16:01:00,5,56,5.95,161.8
506,490531,16436.0,United Kingdom,2009-12-06 16:02:00,15,95,6.75,166.95
507,490533,17610.0,United Kingdom,2009-12-06 16:07:00,45,235,7.95,378.05
508,490534,17530.0,United Kingdom,2009-12-06 16:17:00,48,127,15.95,263.67999999999995
509,490535,17850.0,United Kingdom,2009-12-07 08:13:00,18,182,6.95,560.58
510,490536,13491.0,United Kingdom,2009-12-07 08:24:00,10,78,7.95,221.9
511,490537,14003.0,United Kingdom,2009-12-07 08:53:00,16,149,8.5,209.41
512,490538,17850.0,United Kingdom,2009-12-07 09:14:00,18,146,6.95,504.53999999999996
513,490539,12839.0,United Kingdom,2009-12-07 09:18:00,13,188,5.95,346.0
514,490542,14911.0,EIRE,2009-12-07 09:42:00,19,119,45.95,666.3500000000001
515,490545,17557.0,United Kingdom,2009-12-07 10:15:00,1,4,8.5,34.0
516,490547,14738.0,United Kingdom,2009-12-07 10:21:00,12,88,12.75,311.2
517,490548,17850.0,United Kingdom,2009-12-07 10:26:00,18,146,6.95,504.53999999999996
518,490557,16124.0,United Kingdom,2009-12-07 10:33:00,21,318,10.95,463.0000000000001
519,490561,15260.0,United Kingdom,2009-12-07 10:38:00,1,14,2.95,41.300000000000004
520,490563,12471.0,Germany,2009-12-07 10:41:00,28,372,7.95,808.1200000000001
521,490564,12471.0,Germany,2009-12-07 10:42:00,10,125,4.95,241.89999999999998
522,490569,17739.0,United Kingdom,2009-12-07 10:48:00,9,122,7.95,411.2
523,490577,16556.0,United Kingdom,2009-12-07 10:51:00,14,112,12.75,187.18999999999997
524,490603,14695.0,United Kingdom,2009-12-07 11:05:00,37,148,9.95,287.49
525,490604,14828.0,United Kingdom,2009-12-07 11:19:00,8,612,4.25,682.4000000000001
526,490605,15115.0,United Kingdom,2009-12-07 11:20:00,14,88,5.95,191.74
527,490606,17850.0,United Kingdom,2009-12-07 11:26:00,15,98,6.95,426.0
528,490607,13693.0,United Kingdom,2009-12-07 11:29:00,10,71,16.95,173.55
529,490608,14955.0,United Kingdom,2009-12-07 11:35:00,31,74,9.95,163.76999999999998
530,490609,14037.0,United Kingdom,2009-12-07 11:39:00,46,166,4.95,218.33000000000004
531,490610,18077.0,United Kingdom,2009-12-07 11:40:00,15,150,2.95,211.61999999999998
532,490611,13905.0,United Kingdom,2009-12-07 11:41:00,12,135,10.95,312.65000000000003
533,490612,17508.0,Greece,2009-12-07 11:46:00,41,441,12.75,610.9499999999999
534,490613,16768.0,United Kingdom,2009-12-07 11:47:00,17,96,9.95,224.98
535,490616,13984.0,United Kingdom,2009-12-07 11:51:00,6,128,3.75,214.8
536,490618,13984.0,United Kingdom,2009-12-07 11:52:00,2,22,2.1,44.7
537,490625,14543.0,United Kingdom,2009-12-07 11:55:00,7,108,6.95,362.6
538,490636,13564.0,United Kingdom,2009-12-07 12:08:00,44,164,6.95,425.09
539,490637,13495.0,United Kingdom,2009-12-07 12:12:00,11,236,4.95,452.15999999999997
540,490638,13190.0,United Kingdom,2009-12-07 12:13:00,4,58,3.45,147.1
541,490640,14408.0,United Kingdom,2009-12-07 12:18:00,8,156,2.55,321.00000000000006
542,490641,17707.0,United Kingdom,2009-12-07 12:19:00,2,60,0.85,51.0
543,490642,15358.0,United Kingdom,2009-12-07 12:19:00,24,315,3.75,446.40000000000003
544,490653,17044.0,United Kingdom,2009-12-07 12:25:00,11,396,4.25,990.4800000000001
545,490657,14471.0,United Kingdom,2009-12-07 12:26:00,27,119,10.65,208.83
546,490659,17850.0,United Kingdom,2009-12-07 12:26:00,16,112,6.95,380.84
547,490665,17436.0,United Kingdom,2009-12-07 12:31:00,3,30,2.55,76.5
548,490667,13234.0,United Kingdom,2009-12-07 12:32:00,50,121,8.5,238.84999999999997
549,490668,16525.0,United Kingdom,2009-12-07 12:41:00,6,199,19.95,312.33
550,490669,15716.0,United Kingdom,2009-12-07 12:42:00,30,68,19.95,214.16999999999996
551,490670,14574.0,United Kingdom,2009-12-07 12:42:00,11,63,8.5,143.7
552,490671,16684.0,United Kingdom,2009-12-07 12:56:00,1,144,3.39,488.16
553,490672,16684.0,United Kingdom,2009-12-07 12:58:00,2,504,2.1,660.96
554,490673,14540.0,United Kingdom,2009-12-07 13:00:00,7,62,5.95,156.50000000000003
555,490674,14307.0,United Kingdom,2009-12-07 13:06:00,14,106,12.75,242.10000000000002
556,490675,14695.0,United Kingdom,2009-12-07 13:07:00,16,218,7.95,696.5400000000001
557,490676,17850.0,United Kingdom,2009-12-07 13:17:00,17,122,6.95,451.44
558,490677,18219.0,United Kingdom,2009-12-07 13:17:00,10,100,3.45,151.72
559,490678,12747.0,United Kingdom,2009-12-07 13:23:00,12,93,12.75,380.65000000000003
560,490679,18162.0,United Kingdom,2009-12-07 13:24:00,47,335,6.95,379.15999999999997
561,490680,17441.0,United Kingdom,2009-12-07 13:32:00,21,245,6.75,293.35
562,490681,17988.0,United Kingdom,2009-12-07 13:35:00,44,65,10.75,164.75000000000003
563,490682,12600.0,Germany,2009-12-07 13:37:00,4,66,5.95,249.9
564,490683,17865.0,United Kingdom,2009-12-07 13:45:00,15,304,2.1,412.99999999999994
565,490684,12523.0,France,2009-12-07 13:46:00,4,62,4.95,74.56
566,490685,13206.0,United Kingdom,2009-12-07 13:48:00,90,1037,7.95,1066.8200000000002
567,490686,14512.0,United Kingdom,2009-12-07 13:49:00,9,106,3.25,153.28
568,490687,14911.0,EIRE,2009-12-07 13:49:00,40,325,19.95,924.9499999999999
569,490689,17865.0,United Kingdom,2009-12-07 13:52:00,18,133,10.95,307.91
570,490690,16353.0,United Kingdom,2009-12-07 13:55:00,3,58,4.25,207.9
571,490691,16353.0,United Kingdom,2009-12-07 13:56:00,1,72,4.25,306.0
572,490692,16018.0,United Kingdom,2009-12-07 13:57:00,20,203,3.75,195.78
573,490693,14670.0,United Kingdom,2009-12-07 13:59:00,56,97,8.5,190.46999999999997
574,490694,13089.0,United Kingdom,2009-12-07 14:02:00,22,408,6.95,1244.3200000000002
575,490695,14590.0,United Kingdom,2009-12-07 14:10:00,16,40,9.95,108.40000000000002
576,490697,17850.0,United Kingdom,2009-12-07 14:27:00,16,112,6.95,378.84
577,490703,13070.0,United Kingdom,2009-12-07 14:44:00,8,76,2.95,154.2
578,490704,17457.0,United Kingdom,2009-12-07 14:52:00,3,90,4.25,355.38
579,490705,12913.0,United Kingdom,2009-12-07 14:56:00,2,80,2.55,204.0
580,490706,17865.0,United Kingdom,2009-12-07 14:58:00,42,331,14.95,1088.6299999999999
581,490707,17865.0,United Kingdom,2009-12-07 15:02:00,16,70,1.95,45.900000000000006
582,490708,15421.0,United Kingdom,2009-12-07 15:10:00,13,95,7.95,241.05
583,490709,17884.0,United Kingdom,2009-12-07 15:15:00,60,127,10.95,198.98
